resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
641,1366,codepage,42367,44,Dragon's scales turned a thick black color.,どす〓く〓〓したドラゴンのうろこ。,
641,1367,codepage,42411,76,"Dragon's wing that reflects seven colors of light, depending
on the angle.",光の〓〓で〓〓の光〓を〓つ〓〓なドラゴンの〓。,
641,1368,codepage,42487,24,Clear wing of a dragon.,〓〓なドラゴンの〓。,
641,1369,codepage,42511,77,"Gallstone with the concentrated power of a dragon that has
conquered death.",死を〓〓したドラゴンの力が圧〓された〓石。,
641,1370,codepage,42588,45,Dark scales blacker than the blackest night.,暗〓のうろこ。その〓は夜の〓よりなお〓い。,
641,1371,codepage,42633,44,Protective shell that is darker than night.,夜の〓よりも〓い暗〓の〓殻。,
641,1372,codepage,42677,67,"Talon imbued with the power of a dragon that has conquered
death.",死を〓〓したドラゴンの力の〓〓が〓る〓。,
641,1373,codepage,42744,56,Elegant platinum insect resembling a refined sculpture.,精〓な〓〓のように美しい銀〓の〓。,
641,1374,codepage,42800,83,"Phosphor held in Arectaris's hand.
It continues to shine even without its master.",アレクタリスの〓手がまとっていた〓光。〓を失った今でもその〓きを失わない。,
641,1375,codepage,42883,43,Phosphor that adhered to Arectaris's hand.,アレクタリスの〓手に付〓していた〓光。,
641,1376,codepage,42926,63,"Arectaris's source of life.
An alluring figure floats within.",アレクタリスの〓の〓。〓〓にその美しい〓が〓かんでいる。,
641,1377,codepage,42989,80,"Relief of Arectaris's lovely visage.
It has the beautiful lucidity of crystal.",アレクタリスの美しい〓のレリーフ。水〓のように美しく〓き〓っている。,
641,1378,codepage,43069,98,"A crystal of life resembling a beautiful giant pearl.
Crystallized by a relatively higher deity.",大〓の〓〓のように美しい〓の結〓。より高位な神の手で結〓化されている。,
641,1379,codepage,43167,44,Monster claws that are as sharp as daggers.,〓物のように〓利な魔物の〓。,
641,1382,codepage,43213,78,"Bright white undergarment. The white appeals to a man's heart.
For men only.",〓く〓のアンダーウェア。〓は〓の心の〓らしい。〓〓外は〓〓を拒〓する。,
641,1383,codepage,43291,100,"A jewel containing Odin's wisdom. There is a theory the musky
smell comes from too much deodorant.",オーディンの〓知が秘められた宝〓。宝〓なのに加〓〓がするのは〓底大〓の〓〓か。,
641,1384,codepage,43391,82,"Weapon of Freya. Doesn't appear to be much until you touch it.
Not for children.",フレイの〓器。一見〓もないように見えるが手〓りで感じる。〓人はいつもちやんと持っているらしい。,
641,1385,codepage,43473,104,"Figurine in a cute pose the original would never strike.
Painstakingly painted in charming full-color.",モデル〓人は絶〓しないような〓々なポーズをとったフィギュア。精〓な〓りが〓しいフルカラー。,
641,1386,codepage,43577,71,"Portable game in which you raise a cute fairy creature wearing
a bag.",ズタ〓をかぶった〓〓らしい妖精〓〓〓を〓てる〓帯ゲーム機。,
641,1387,codepage,43648,119,"Symbol of creation gods who couldn't possibly exist. The rune
inside the crystal appears the same from any direction.",存在しないはずの創造の神々の〓〓。結〓の〓〓のルーンはどこからみても〓面を〓く。,
641,1388,codepage,43767,104,"Symbol of creation gods who couldn't possibly exist. Part of
a pair, but nothing happens when matched.",存在しないはずの創造の神々の〓〓。〓になっているらしいが〓つ〓っても〓に〓もない。,
641,1389,codepage,43871,48,Charm which renders user invulnerable to Curse.,〓いを無〓化するお守り。,
641,1390,codepage,43919,49,Charm which renders user invulnerable to Freeze.,〓結を無〓化するお守り。,
641,1391,codepage,43968,48,Charm which renders user invulnerable to Faint.,気絶を無〓化するお守り。,
641,1392,codepage,44016,50,Charm which renders user invulnerable to Petrify.,石化を無〓化するお守り。,
641,1393,codepage,44066,52,Charm which renders user invulnerable to Paralysis.,〓〓を無〓化するお守り。,
641,1394,codepage,44118,49,Charm which renders user invulnerable to Poison.,〓を無〓化するお守り。,
641,1395,codepage,44167,50,Charm which renders user invulnerable to Silence.,〓〓を無〓化するお守り。,
641,1396,codepage,44217,50,Charm which renders user invulnerable to Confuse.,〓乱を無〓化するお守り。,
641,1397,codepage,44267,50,Charm which renders user invulnerable to Frailty.,〓〓を無〓化するお守り。,
641,1398,codepage,44317,47,Charm which renders user invulnerable to Fear.,〓〓を無〓化するお守り。,
641,1399,codepage,44364,38,Armband which raises physical attack.,〓〓者の力を高める〓輪。,
641,1400,codepage,44402,35,Armband which raises magic attack.,〓〓者の魔力を高める〓輪。,
641,1401,codepage,44437,61,Ring that improves the recuperative abilities of the wearer.,〓〓者の自〓〓〓力を高める指輪。,
641,1402,codepage,44498,60,"Contains a pungent, fermented brew. 
Not too watered down.",〓〓な〓りを〓つ発〓酒。口〓たりが〓く、一〓は〓く〓める。,
641,1403,codepage,44558,59,"Foul, green water.
Not something you would want to drink.",青〓〓に〓った水。〓底人が〓める〓物ではない。,
641,1404,codepage,44617,73,"A broken amulet, perhaps suffused with the prayers of its
former owner.",壊れたアミュレット。誰かの〓いが〓められていたの〓ろうか。,
641,1405,codepage,44690,106,"Said to precipitate death, these ashes can also cure poison when
boiled. Cannot be used during a battle.",死を〓えると言われる〓。〓が、〓じれば〓〓薬になる。戦闘中は〓用できない。,
641,1406,codepage,44796,76,"Mask used by an ancient king. 
It is said that he never revealed his face.",〓〓の王が〓用した〓面。これで常に素〓を隠していたと言われている。,
641,1407,codepage,44872,62,"Ceremonial tome handed down since antiquity.
Unintelligible.",〓〓の〓〓を〓える〓〓書。〓〓不〓〓。,
641,1408,codepage,44934,99,"Some kind of meat. Tastes good. Restores just a little bit of HP.
Cannot be used during a battle.",〓かの肉。味は〓い。〓〓がほんの〓し〓〓する。戦闘中は〓用できない。,
641,1409,codepage,45033,83,"Somewhat chilled, translucent fish scales.
They have a slight resistance to cold.",ほんのり〓たい〓き〓った〓のうろこ。〓〓の〓属〓耐〓がある。,
641,1410,codepage,45116,116,"Vegetable seed of destiny. G stands for ""great."" It is said
that when the seed breaks, a hidden power is released.",運〓の名を持つ〓物の〓。〓はグレイトの〓。この〓が〓れる時、隠された力が〓〓されると言ふ。,
641,1411,codepage,45232,119,"A box holding a meddling fairy who lives in traveler's boots.
Comes to the rescue when the boot's owner is in danger.",旅人の〓に住み〓くお〓〓な妖精が入った小〓。〓の〓に〓機が〓ると〓手に〓けてくれる。,
641,1412,codepage,45351,102,"When charging an opponent, the ram lowers its head and drills
this powerful horn into its adversary.",〓〓たり〓〓の〓に〓っ先に〓手に〓き〓さる〓〓な〓。,
641,1413,codepage,45453,62,"Fossil of an ash tree. 
As a fossil, it has a soul of stone.",化石になったトネリコ。化石な〓けに岩の〓である。,
641,1414,codepage,45515,24,A spear that is broken.,壊れてしまった槍。,
641,1415,codepage,45539,24,A sword that is broken.,壊れてしまった剣。,
641,1416,codepage,45563,22,A bow that is broken.,壊れてしまった弓。,
641,1417,codepage,45585,29,A greatsword that is broken.,壊れてしまった大剣。,
641,1418,codepage,45614,24,A staff that is broken.,壊れてしまった杖。,
641,1419,codepage,45638,25,A hammer that is broken.,壊れてしまった〓。,
641,1420,codepage,45663,80,"A plant that blooms in a profusion of white and gold flowers.
Can cure Poison.",〓と〓〓の花が入り乱れて〓く事から名付けられた花。〓〓異常〓〓〓を〓〓する。,
641,1422,codepage,45744,103,"A document that is said to guide the reader to the one true
path. Can cure Confusion during a battle.",〓用者に〓しき道を指し〓すと言われる書。戦闘中の〓〓異常〓〓乱〓を〓〓する。,
641,1423,codepage,45847,76,"A poem written by Bragi, god of poetry. 
Can cure Silence during a battle.",〓神ブラギが書いたとされる〓の一〓。戦闘中の〓〓異常〓〓〓〓を〓〓する。,
641,1424,codepage,45923,81,"Water collected from the mountains of Midgard.
Can cure Freeze during a battle.",ミッドガルドの山岳地帯から流れ出した水。戦闘中の〓〓異常〓〓結〓を〓〓する。,
641,1425,codepage,46004,75,"An herb with white, pearl-like fruit.
Can cure Paralysis during a battle.",〓〓のような〓い〓をつける〓。戦闘中の〓〓異常〓〓〓〓を〓〓する。,
641,1426,codepage,46079,67,"A bird's egg incubated by a toad.
Can cure Stone during a battle.",〓の卵をヒキガエルが〓めたもの。戦闘中の〓〓異常〓石化〓を〓〓する。,
641,1428,codepage,46147,70,"Cloth embroidered with a night view of Dipan.
A souvenir from Dipan.",ディパンの美しい夜〓が〓〓された布〓の物〓。ディパンのおみや〓らしい。,
641,1429,codepage,46217,79,"Monster's internal organ that produces holybreath.
For some reason, it glows.",ホーリィブレスを〓り出す魔物の〓〓器〓。〓〓か光っている。,
641,1430,codepage,46296,61,"Organ that produces holybreath.
It radiates light even now.",ホーリィブレスを〓り出す器〓。今もなお光り〓いている。,
641,1431,codepage,46357,65,"Completely spoiled liver of a dragon.
It emits an awful stench.",〓まじい〓〓を〓つ〓りきった竜の〓。,
641,1432,codepage,46422,26,Tooth edged like a sword.,剣のように〓い〓。,
641,1433,codepage,46448,29,The sharp claw of an insect.,虫の〓いカギ〓。,
641,1434,codepage,46477,71,"Extremely keen insect claw. 
It has an edge that rivals metal swords.",虫の〓利なカギ〓。金属〓の〓物にも〓けない切れ味を誇る。,
641,1435,codepage,46548,97,"Outer shell of an enormous insect. 
The eerie face of wailing woman can be seen on the surface.",巨大な虫の外殻。〓面に不気味な女〓の〓き〓が〓き出ている。,
641,1436,codepage,46645,94,"Insect wing used to produce a loud call.
A hard, thin design runs through it like glasswork.",大きな〓き〓を出すための〓虫の〓。ガラス〓工のように〓く〓かい〓〓が〓されている。,
641,1437,codepage,46739,95,"Slim longsword specialized for lunging attacks.
The royal crest of Dipan is engraved upon it.",〓〓〓〓に〓化した〓〓の刀剣。ディパン王〓の〓〓が〓まれている。,
641,1438,codepage,46834,57,"A stunning drop of amber.
Its value lies in its beauty.",美しい〓〓の〓。それなりの〓〓で〓引される。,
641,1439,codepage,46891,45,Hard and lightweight aquatic creature's fin.,〓くて〓い〓〓〓のヒレ。,
641,1440,codepage,46936,102,"Crystal that harnesses energy and projects it in one
direction. Low purity prevents it from working.",エネルギーを〓〓さ〓て一定方〓へ〓〓するという〓〓を持つ結〓。〓〓が〓く、〓〓はできないよう〓。,
